ID,Prob1
126578, 0.29
126579, 0.31
126580, 0.59
126581, 0.36
126582, 0.25
126583, 0.35
126584, 0.21
126585, 0.42
126586, 0.21
126587, 0.40
126588, 0.72
126589, 0.27
126590, 0.72
126591, 0.29
126592, 0.29
126593, 0.21
126594, 0.49
126595, 0.27
126596, 0.72
126597, 0.22
126598, 0.29
126599, 0.26
126600, 0.31
126601, 0.22
126602, 0.22
126603, 0.26
126604, 0.34
126605, 0.16
126606, 0.27
126607, 0.38
126608, 0.27
126609, 0.29
126610, 0.38
126611, 0.22
126612, 0.29
126613, 0.16
126614, 0.21
126615, 0.26
126616, 0.29
126617, 0.76
126618, 0.36
126619, 0.28
126620, 0.60
126621, 0.26
126622, 0.80
126623, 0.28
126624, 0.47
126625, 0.62
126626, 0.21
126627, 0.21
126628, 0.25
126629, 0.26
126630, 0.21
126631, 0.72
126632, 0.10
126633, 0.27
126634, 0.42
126635, 0.10
126636, 0.22
126637, 0.34
126638, 0.42
126639, 0.28
126640, 0.19
126641, 0.22
126642, 0.80
126643, 0.32
126644, 0.31
126645, 0.39
126646, 0.23
126647, 0.31
126648, 0.25
126649, 0.29
126650, 0.39
126651, 0.34
126652, 0.22
126653, 0.59
126654, 0.26
126655, 0.59
126656, 0.41
126657, 0.59
126658, 0.25
126659, 0.27
126660, 0.21
126661, 0.28
126662, 0.39
126663, 0.40
126664, 0.32
126665, 0.29
126666, 0.27
126667, 0.22
126668, 0.21
126669, 0.29
126670, 0.22
126671, 0.22
126672, 0.28
126673, 0.21
126674, 0.35
126675, 0.32
126676, 0.38
126677, 0.21
126678, 0.41
126679, 0.45
126680, 0.32
126681, 0.80
126682, 0.26
126683, 0.16
126684, 0.33
126685, 0.34
126686, 0.45
126687, 0.26
126688, 0.22
126689, 0.29
126690, 0.29
126691, 0.49
126692, 0.21
126693, 0.29
126694, 0.45
126695, 0.21
126696, 0.71
126697, 0.58
126698, 0.80
126699, 0.71
126700, 0.25
126701, 0.36
126702, 0.58
126703, 0.54
126704, 0.25
126705, 0.26
126706, 0.34
126707, 0.39
126708, 0.29
126709, 0.29
126710, 0.41
126711, 0.36
126712, 0.17
126713, 0.25
126714, 0.36
126715, 0.39
126716, 0.58
126717, 0.32
126718, 0.29
126719, 0.40
126720, 0.49
126721, 0.34
126722, 0.26
126723, 0.35
126724, 0.39
126725, 0.53
126726, 0.59
126727, 0.42
126728, 0.42
126729, 0.39
126730, 0.29
126731, 0.59
126732, 0.29
126733, 0.38
126734, 0.29
126735, 0.17
126736, 0.40
126737, 0.16
126738, 0.08
126739, 0.75
126740, 0.21
126741, 0.45
126742, 0.34
126743, 0.09
126744, 0.27
126745, 0.59
126746, 0.47
126747, 0.22
126748, 0.25
126749, 0.38
126750, 0.16
126751, 0.59
126752, 0.16
126753, 0.21
126754, 0.27
126755, 0.26
126756, 0.38
126757, 0.31
126758, 0.21
126759, 0.29
126760, 0.21
126761, 0.29
126762, 0.16
126763, 0.29
126764, 0.34
126765, 0.16
126766, 0.21
126767, 0.33
126768, 0.77
126769, 0.29
126770, 0.29
126771, 0.71
126772, 0.21
126773, 0.33
126774, 0.62
126775, 0.26
126776, 0.59
126777, 0.80
126778, 0.31
126779, 0.41
126780, 0.33
126781, 0.26
126782, 0.16
126783, 0.80
126784, 0.31
126785, 0.22
126786, 0.39
126787, 0.38
126788, 0.16
126789, 0.25
126790, 0.21
126791, 0.21
126792, 0.26
126793, 0.71
126794, 0.25
126795, 0.22
126796, 0.60
126797, 0.28
126798, 0.32
126799, 0.71
126800, 0.38
126801, 0.66
126802, 0.58
126803, 0.22
126804, 0.66
126805, 0.26
126806, 0.40
126807, 0.49
126808, 0.59
126809, 0.21
126810, 0.21
126811, 0.59
126812, 0.27
126813, 0.16
126814, 0.59
126815, 0.29
126816, 0.22
126817, 0.38
126818, 0.46
126819, 0.33
126820, 0.39
126821, 0.21
126822, 0.22
126823, 0.33
126824, 0.41
126825, 0.01
126826, 0.27
126827, 0.34
126828, 0.16
126829, 0.25
126830, 0.31
126831, 0.16
126832, 0.22
126833, 0.31
126834, 0.21
126835, 0.34
126836, 0.45
126837, 0.21
126838, 0.45
126839, 0.49
126840, 0.16
126841, 0.21
126842, 0.38
126843, 0.58
126844, 0.27
126845, 0.39
126846, 0.71
126847, 0.45
126848, 0.59
126849, 0.31
126850, 0.32
126851, 0.21
126852, 0.21
126853, 0.38
126854, 0.46
126855, 0.49
126856, 0.47
126857, 0.64
126858, 0.22
126859, 0.54
126860, 0.31
126861, 0.44
126862, 0.59
126863, 0.21
126864, 0.36
126865, 0.39
126866, 0.59
126867, 0.36
126868, 0.16
126869, 0.39
126870, 0.29
126871, 0.32
126872, 0.45
126873, 0.16
126874, 0.62
126875, 0.29
126876, 0.21
126877, 0.21
126878, 0.29
126879, 0.44
126880, 0.29
126881, 0.29
126882, 0.27
126883, 0.40
126884, 0.59
126885, 0.40
126886, 0.27
126887, 0.38
126888, 0.22
126889, 0.57
126890, 0.31
126891, 0.49
126892, 0.60
126893, 0.29
126894, 0.21
126895, 0.25
126896, 0.29
126897, 0.39
126898, 0.06
126899, 0.49
126900, 0.71
126901, 0.49
126902, 0.31
126903, 0.26
126904, 0.21
126905, 0.26
126906, 0.34
126907, 0.25
126908, 0.21
126909, 0.16
126910, 0.33
126911, 0.38
126912, 0.29
126913, 0.31
126914, 0.31
126915, 0.22
126916, 0.29
126917, 0.38
126918, 0.21
126919, 0.29
126920, 0.21
126921, 0.32
126922, 0.40
126923, 0.38
126924, 0.59
126925, 0.16
126926, 0.33
126927, 0.22
126928, 0.32
126929, 0.28
126930, 0.21
126931, 0.27
126932, 0.31
126933, 0.38
126934, 0.27
126935, 0.39
126936, 0.27
126937, 0.38
126938, 0.49
126939, 0.46
126940, 0.29
126941, 0.26
126942, 0.21
126943, 0.38
126944, 0.27
126945, 0.32
126946, 0.21
126947, 0.33
126948, 0.22
126949, 0.71
126950, 0.71
126951, 0.21
126952, 0.19
126953, 0.29
126954, 0.21
126955, 0.27
126956, 0.59
126957, 0.08
126958, 0.39
126959, 0.25
126960, 0.38
126961, 0.62
126962, 0.27
126963, 0.29
126964, 0.21
126965, 0.09
126966, 0.38
126967, 0.16
126968, 0.21
126969, 0.75
126970, 0.21
126971, 0.23
126972, 0.16
126973, 0.26
126974, 0.39
126975, 0.26
126976, 0.21
126977, 0.64
126978, 0.08
126979, 0.29
126980, 0.28
126981, 0.25
126982, 0.22
126983, 0.27
126984, 0.29
126985, 0.28
126986, 0.45
126987, 0.42
126988, 0.29
126989, 0.34
126990, 0.16
126991, 0.28
126992, 0.72
126993, 0.09
126994, 0.09
126995, 0.21
126996, 0.45
126997, 0.33
126998, 0.38
126999, 0.31
127000, 0.26
127001, 0.16
127002, 0.80
127003, 0.29
127004, 0.32
127005, 0.38
127006, 0.31
127007, 0.45
127008, 0.62
127009, 0.27
127010, 0.26
127011, 0.38
127012, 0.71
127013, 0.29
127014, 0.57
127015, 0.26
127016, 0.38
127017, 0.71
127018, 0.25
127019, 0.59
127020, 0.38
127021, 0.38
127022, 0.28
127023, 0.71
127024, 0.16
127025, 0.16
127026, 0.31
127027, 0.29
127028, 0.26
127029, 0.39
127030, 0.28
127031, 0.49
127032, 0.02
127033, 0.72
127034, 0.21
127035, 0.32
127036, 0.38
127037, 0.45
127038, 0.34
127039, 0.71
127040, 0.28
127041, 0.21
127042, 0.58
127043, 0.59
127044, 0.34
127045, 0.31
127046, 0.29
127047, 0.80
127048, 0.16
127049, 0.22
127050, 0.09
127051, 0.34
127052, 0.45
127053, 0.25
127054, 0.29
127055, 0.71
127056, 0.16
127057, 0.19
127058, 0.44
127059, 0.27
127060, 0.21
127061, 0.26
127062, 0.26
127063, 0.21
127064, 0.31
127065, 0.66
127066, 0.80
127067, 0.29
127068, 0.47
127069, 0.22
127070, 0.12
127071, 0.31
127072, 0.39
127073, 0.80
127074, 0.28
127075, 0.16
127076, 0.51
127077, 0.21
127078, 0.34
127079, 0.51
127080, 0.39
127081, 0.51
127082, 0.29
127083, 0.29
127084, 0.34
127085, 0.21
127086, 0.59
127087, 0.25
127088, 0.36
127089, 0.29
127090, 0.41
127091, 0.38
127092, 0.28
127093, 0.59
127094, 0.16
127095, 0.31
127096, 0.32
127097, 0.49
127098, 0.51
127099, 0.25
127100, 0.25
127101, 0.23
127102, 0.29
127103, 0.38
127104, 0.21
127105, 0.31
127106, 0.59
127107, 0.31
127108, 0.21
127109, 0.75
127110, 0.29
127111, 0.16
127112, 0.26
127113, 0.34
127114, 0.57
127115, 0.45
127116, 0.26
127117, 0.22
127118, 0.25
127119, 0.21
127120, 0.21
127121, 0.29
127122, 0.46
127123, 0.34
127124, 0.31
127125, 0.38
127126, 0.29
127127, 0.49
127128, 0.71
127129, 0.31
127130, 0.27
127131, 0.22
127132, 0.26
127133, 0.38
127134, 0.21
127135, 0.27
127136, 0.35
127137, 0.22
127138, 0.09
127139, 0.39
127140, 0.31
127141, 0.26
127142, 0.21
127143, 0.49
127144, 0.21
127145, 0.25
127146, 0.21
127147, 0.26
127148, 0.36
127149, 0.40
127150, 0.21
127151, 0.29
127152, 0.54
127153, 0.25
127154, 0.16
127155, 0.29
127156, 0.21
127157, 0.80
127158, 0.60
127159, 0.29
127160, 0.49
127161, 0.28
127162, 0.58
127163, 0.21
127164, 0.80
127165, 0.31
127166, 0.38
127167, 0.45
127168, 0.16
127169, 0.77
127170, 0.71
127171, 0.16
127172, 0.29
127173, 0.32
127174, 0.44
127175, 0.38
127176, 0.80
127177, 0.38
127178, 0.26
127179, 0.45
127180, 0.31
127181, 0.51
127182, 0.22
127183, 0.29
127184, 0.32
127185, 0.31
127186, 0.53
127187, 0.21
127188, 0.32
127189, 0.26
127190, 0.17
127191, 0.09
127192, 0.28
127193, 0.32
127194, 0.16
127195, 0.47
127196, 0.28
127197, 0.16
127198, 0.31
127199, 0.50
127200, 0.22
127201, 0.27
127202, 0.44
127203, 0.71
127204, 0.53
127205, 0.29
127206, 0.38
127207, 0.71
127208, 0.17
127209, 0.38
127210, 0.09
127211, 0.21
127212, 0.25
127213, 0.60
127214, 0.36
127215, 0.29
127216, 0.25
127217, 0.22
127218, 0.47
127219, 0.16
127220, 0.34
127221, 0.33
127222, 0.38
127223, 0.38
127224, 0.39
127225, 0.38
127226, 0.25
127227, 0.51
127228, 0.49
127229, 0.21
127230, 0.16
127231, 0.43
127232, 0.40
127233, 0.21
127234, 0.28
127235, 0.16
127236, 0.31
127237, 0.31
127238, 0.20
127239, 0.80
127240, 0.39
127241, 0.21
127242, 0.17
127243, 0.49
127244, 0.35
127245, 0.22
127246, 0.26
127247, 0.28
127248, 0.39
127249, 0.22
127250, 0.28
127251, 0.51
127252, 0.21
127253, 0.75
127254, 0.21
127255, 0.21
127256, 0.25
127257, 0.75
127258, 0.36
127259, 0.31
127260, 0.35
127261, 0.38
127262, 0.29
127263, 0.21
127264, 0.41
127265, 0.38
127266, 0.22
127267, 0.21
127268, 0.38
127269, 0.23
127270, 0.16
127271, 0.38
127272, 0.29
127273, 0.16
127274, 0.29
127275, 0.33
127276, 0.27
127277, 0.61
127278, 0.29
127279, 0.21
127280, 0.62
127281, 0.29
127282, 0.21
127283, 0.21
127284, 0.27
127285, 0.25
127286, 0.34
127287, 0.21
127288, 0.38
127289, 0.16
127290, 0.25
127291, 0.25
127292, 0.45
127293, 0.31
127294, 0.29
127295, 0.20
127296, 0.22
127297, 0.71
127298, 0.29
127299, 0.22
127300, 0.31
127301, 0.32
127302, 0.27
127303, 0.31
127304, 0.29
127305, 0.28
127306, 0.34
127307, 0.21
127308, 0.45
127309, 0.49
127310, 0.38
127311, 0.26
127312, 0.31
127313, 0.27
127314, 0.71
127315, 0.80
127316, 0.21
127317, 0.39
127318, 0.21
127319, 0.16
127320, 0.31
127321, 0.16
127322, 0.59
127323, 0.49
127324, 0.23
127325, 0.21
127326, 0.16
127327, 0.16
127328, 0.66
127329, 0.29
127330, 0.28
127331, 0.38
127332, 0.25
127333, 0.25
127334, 0.22
127335, 0.28
127336, 0.29
127337, 0.31
127338, 0.29
127339, 0.26
127340, 0.21
127341, 0.71
127342, 0.23
127343, 0.22
127344, 0.49
127345, 0.28
127346, 0.80
127347, 0.12
127348, 0.25
127349, 0.22
127350, 0.22
127351, 0.71
127352, 0.23
127353, 0.17
127354, 0.57
127355, 0.38
127356, 0.25
127357, 0.21
127358, 0.71
127359, 0.39
127360, 0.22
127361, 0.29
127362, 0.27
127363, 0.25
127364, 0.57
127365, 0.49
127366, 0.45
127367, 0.38
127368, 0.26
127369, 0.29
127370, 0.09
127371, 0.43
127372, 0.16
127373, 0.22
127374, 0.38
127375, 0.21
127376, 0.29
127377, 0.22
127378, 0.09
127379, 0.40
127380, 0.16
127381, 0.38
127382, 0.23
127383, 0.31
127384, 0.60
127385, 0.80
127386, 0.49
127387, 0.38
127388, 0.29
127389, 0.29
127390, 0.33
127391, 0.38
127392, 0.49
127393, 0.29
127394, 0.27
127395, 0.29
127396, 0.26
127397, 0.59
127398, 0.45
127399, 0.71
127400, 0.16
127401, 0.40
127402, 0.21
127403, 0.32
127404, 0.41
127405, 0.38
127406, 0.26
127407, 0.29
127408, 0.21
127409, 0.31
127410, 0.21
127411, 0.38
127412, 0.38
127413, 0.38
127414, 0.31
127415, 0.29
127416, 0.20
127417, 0.41
127418, 0.66
127419, 0.16
127420, 0.25
127421, 0.54
127422, 0.61
127423, 0.38
127424, 0.21
127425, 0.29
127426, 0.21
127427, 0.57
127428, 0.34
127429, 0.21
127430, 0.71
127431, 0.22
127432, 0.32
127433, 0.49
127434, 0.27
127435, 0.21
127436, 0.38
127437, 0.27
127438, 0.41
127439, 0.49
127440, 0.29
127441, 0.38
127442, 0.29
127443, 0.25
127444, 0.45
127445, 0.31
127446, 0.16
127447, 0.29
127448, 0.22
127449, 0.26
127450, 0.21
127451, 0.35
127452, 0.31
127453, 0.80
127454, 0.29
127455, 0.21
127456, 0.16
127457, 0.59
127458, 0.32
127459, 0.29
127460, 0.27
127461, 0.31
127462, 0.25
127463, 0.16
127464, 0.29
127465, 0.29
127466, 0.21
127467, 0.31
127468, 0.28
127469, 0.16
127470, 0.29
127471, 0.71
127472, 0.26
127473, 0.29
127474, 0.62
127475, 0.31
127476, 0.36
127477, 0.72
127478, 0.29
127479, 0.26
127480, 0.40
127481, 0.29
127482, 0.39
127483, 0.31
127484, 0.43
127485, 0.27
127486, 0.38
127487, 0.26
127488, 0.50
127489, 0.26
127490, 0.60
127491, 0.22
127492, 0.62
127493, 0.26
127494, 0.44
127495, 0.16
127496, 0.29
127497, 0.32
127498, 0.21
127499, 0.40
127500, 0.20
127501, 0.08
127502, 0.22
127503, 0.38
127504, 0.31
127505, 0.29
127506, 0.25
127507, 0.38
127508, 0.26
127509, 0.39
127510, 0.29
127511, 0.21
127512, 0.36
127513, 0.16
127514, 0.39
127515, 0.21
127516, 0.41
127517, 0.45
127518, 0.29
127519, 0.33
127520, 0.41
127521, 0.46
127522, 0.25
127523, 0.21
127524, 0.16
127525, 0.32
127526, 0.66
127527, 0.45
127528, 0.38
127529, 0.47
127530, 0.25
127531, 0.33
127532, 0.08
127533, 0.49
127534, 0.31
127535, 0.25
127536, 0.21
127537, 0.59
127538, 0.29
127539, 0.39
127540, 0.29
127541, 0.38
127542, 0.80
127543, 0.36
127544, 0.29
127545, 0.22
127546, 0.08
127547, 0.26
127548, 0.29
127549, 0.26
127550, 0.26
127551, 0.51
127552, 0.21
127553, 0.08
127554, 0.33
127555, 0.21
127556, 0.59
127557, 0.27
127558, 0.21
127559, 0.25
127560, 0.26
127561, 0.20
127562, 0.33
127563, 0.27
127564, 0.16
127565, 0.34
127566, 0.62
127567, 0.44
127568, 0.26
127569, 0.36
127570, 0.40
127571, 0.31
127572, 0.27
127573, 0.25
127574, 0.21
127575, 0.33
127576, 0.62
127577, 0.80
127578, 0.16
127579, 0.26
127580, 0.21
127581, 0.25
127582, 0.29
127583, 0.31
127584, 0.25
127585, 0.38
127586, 0.21
127587, 0.21
127588, 0.38
127589, 0.34
127590, 0.26
127591, 0.29
127592, 0.28
127593, 0.21
127594, 0.34
127595, 0.51
127596, 0.27
127597, 0.51
127598, 0.26
127599, 0.47
127600, 0.59
127601, 0.42
127602, 0.38
127603, 0.59
127604, 0.16
127605, 0.80
127606, 0.36
127607, 0.16
127608, 0.22
127609, 0.26
127610, 0.21
127611, 0.47
127612, 0.29
127613, 0.26
127614, 0.29
127615, 0.16
127616, 0.21
127617, 0.59
127618, 0.31
127619, 0.38
127620, 0.26
127621, 0.26
127622, 0.59
127623, 0.21
127624, 0.50
127625, 0.22
127626, 0.31
127627, 0.21
127628, 0.34
127629, 0.66
127630, 0.21
127631, 0.29
127632, 0.27
127633, 0.16
127634, 0.21
127635, 0.31
127636, 0.16
127637, 0.41
127638, 0.32
127639, 0.31
127640, 0.21
127641, 0.34
127642, 0.71
127643, 0.39
127644, 0.27
127645, 0.09
127646, 0.29
127647, 0.40
127648, 0.28
127649, 0.31
127650, 0.29
127651, 0.38
127652, 0.38
127653, 0.16
127654, 0.38
127655, 0.39
127656, 0.26
127657, 0.26
127658, 0.62
127659, 0.57
127660, 0.76
127661, 0.59
127662, 0.29
127663, 0.32
127664, 0.16
127665, 0.59
127666, 0.36
127667, 0.21
127668, 0.21
127669, 0.26
127670, 0.27
127671, 0.49
127672, 0.71
127673, 0.71
127674, 0.16
127675, 0.26
127676, 0.29
127677, 0.21
127678, 0.38
127679, 0.26
127680, 0.29
127681, 0.25
127682, 0.38
127683, 0.80
127684, 0.51
127685, 0.25
127686, 0.26
127687, 0.22
127688, 0.26
127689, 0.26
127690, 0.31
127691, 0.29
127692, 0.36
127693, 0.36
127694, 0.29
127695, 0.71
127696, 0.17
127697, 0.49
127698, 0.26
127699, 0.21
127700, 0.09
127701, 0.29
127702, 0.21
127703, 0.55
127704, 0.41
127705, 0.21
127706, 0.26
127707, 0.47
127708, 0.25
127709, 0.60
127710, 0.39
127711, 0.59
127712, 0.49
127713, 0.29
127714, 0.39
127715, 0.38
127716, 0.42
127717, 0.26
127718, 0.80
127719, 0.32
127720, 0.31
127721, 0.34
127722, 0.41
127723, 0.26
127724, 0.22
127725, 0.16
127726, 0.34
127727, 0.21
127728, 0.38
127729, 0.29
127730, 0.21
127731, 0.16
127732, 0.36
127733, 0.38
127734, 0.71
127735, 0.34
127736, 0.41
127737, 0.47
127738, 0.21
127739, 0.55
127740, 0.38
127741, 0.25
127742, 0.59
127743, 0.45
127744, 0.45
127745, 0.72
127746, 0.71
127747, 0.49
127748, 0.31
127749, 0.21
127750, 0.29
127751, 0.31
127752, 0.38
127753, 0.71
127754, 0.16
127755, 0.38
127756, 0.16
127757, 0.21
127758, 0.21
127759, 0.39
127760, 0.71
127761, 0.27
127762, 0.29
127763, 0.59
127764, 0.25
127765, 0.44
127766, 0.51
127767, 0.47
127768, 0.39
127769, 0.25
127770, 0.49
127771, 0.38
127772, 0.31
127773, 0.16
127774, 0.39
127775, 0.62
127776, 0.51
127777, 0.21
127778, 0.38
127779, 0.60
127780, 0.31
127781, 0.21
127782, 0.09
127783, 0.71
127784, 0.49
127785, 0.28
127786, 0.21
127787, 0.22
127788, 0.21
127789, 0.62
127790, 0.33
127791, 0.25
127792, 0.38
127793, 0.59
127794, 0.39
127795, 0.31
127796, 0.02
127797, 0.31
127798, 0.21
127799, 0.47
127800, 0.59
127801, 0.26
127802, 0.47
127803, 0.25
127804, 0.38
127805, 0.16
127806, 0.36
127807, 0.22
127808, 0.21
127809, 0.26
127810, 0.21
127811, 0.45
127812, 0.26
127813, 0.21
127814, 0.51
127815, 0.80
127816, 0.42
127817, 0.29
127818, 0.60
127819, 0.07
127820, 0.33
127821, 0.31
127822, 0.49
127823, 0.27
127824, 0.29
127825, 0.26
127826, 0.21
127827, 0.34
127828, 0.35
127829, 0.47
127830, 0.45
127831, 0.80
127832, 0.31
127833, 0.32
127834, 0.25
127835, 0.27
127836, 0.36
127837, 0.33
127838, 0.21
127839, 0.38
127840, 0.21
127841, 0.16
127842, 0.32
127843, 0.71
127844, 0.32
127845, 0.71
127846, 0.31
127847, 0.39
127848, 0.29
127849, 0.57
127850, 0.59
127851, 0.22
127852, 0.29
127853, 0.26
127854, 0.26
127855, 0.16
127856, 0.36
127857, 0.23
127858, 0.49
127859, 0.22
127860, 0.36
127861, 0.29
127862, 0.26
127863, 0.21
127864, 0.39
127865, 0.59
127866, 0.29
127867, 0.59
127868, 0.32
127869, 0.26
127870, 0.34
127871, 0.29
127872, 0.66
127873, 0.29
127874, 0.21
127875, 0.35
127876, 0.25
127877, 0.29
127878, 0.59
127879, 0.22
127880, 0.54
127881, 0.39
127882, 0.27
127883, 0.26
127884, 0.60
127885, 0.25
127886, 0.41
127887, 0.29
127888, 0.25
127889, 0.26
127890, 0.76
127891, 0.38
127892, 0.27
127893, 0.16
127894, 0.49
127895, 0.45
127896, 0.32
127897, 0.59
127898, 0.28
127899, 0.31
127900, 0.38
127901, 0.64
127902, 0.21
127903, 0.36
127904, 0.20
127905, 0.49
127906, 0.25
127907, 0.64
127908, 0.39
127909, 0.25
127910, 0.26
127911, 0.46
127912, 0.76
127913, 0.71
127914, 0.36
127915, 0.71
127916, 0.60
127917, 0.17
127918, 0.22
127919, 0.58
127920, 0.21
127921, 0.26
127922, 0.39
127923, 0.28
127924, 0.49
127925, 0.31
127926, 0.16
127927, 0.21
127928, 0.42
127929, 0.25
127930, 0.49
127931, 0.21
127932, 0.58
127933, 0.21
127934, 0.21
127935, 0.22
127936, 0.62
127937, 0.33
127938, 0.38
127939, 0.45
127940, 0.47
127941, 0.25
127942, 0.21
127943, 0.39
127944, 0.71
127945, 0.35
127946, 0.21
127947, 0.25
127948, 0.29
127949, 0.27
127950, 0.38
127951, 0.59
127952, 0.26
127953, 0.45
127954, 0.47
127955, 0.25
127956, 0.21
127957, 0.38
127958, 0.16
127959, 0.34
127960, 0.31
127961, 0.31
127962, 0.51
127963, 0.29
127964, 0.29
127965, 0.40
127966, 0.23
127967, 0.26
127968, 0.21
127969, 0.71
127970, 0.25
127971, 0.38
127972, 0.25
127973, 0.26
127974, 0.27
127975, 0.36
127976, 0.45
127977, 0.27
127978, 0.21
127979, 0.31
127980, 0.16
127981, 0.38
127982, 0.05
127983, 0.31
127984, 0.66
127985, 0.36
127986, 0.21
127987, 0.59
127988, 0.33
127989, 0.29
127990, 0.59
127991, 0.29
127992, 0.38
127993, 0.42
127994, 0.57
127995, 0.59
127996, 0.33
127997, 0.80
127998, 0.16
127999, 0.62
128000, 0.33
128001, 0.38
128002, 0.27
128003, 0.36
128004, 0.29
128005, 0.25
128006, 0.42
128007, 0.80
128008, 0.60
128009, 0.33
128010, 0.22
128011, 0.26
128012, 0.34
128013, 0.59
128014, 0.38
128015, 0.80
128016, 0.29
128017, 0.49
128018, 0.27
128019, 0.25
128020, 0.31
128021, 0.21
128022, 0.49
128023, 0.42
128024, 0.22
128025, 0.26
128026, 0.26
128027, 0.38
128028, 0.22
128029, 0.43
128030, 0.59
128031, 0.29
128032, 0.22
128033, 0.27
128034, 0.34
128035, 0.12
128036, 0.50
128037, 0.33
128038, 0.16
128039, 0.21
128040, 0.29
128041, 0.26
128042, 0.21
128043, 0.29
128044, 0.29
128045, 0.08
128046, 0.26
128047, 0.57
128048, 0.31
128049, 0.35
128050, 0.43
128051, 0.38
128052, 0.38
128053, 0.38
128054, 0.26
128055, 0.60
128056, 0.21
128057, 0.29
128058, 0.21
128059, 0.71
128060, 0.38
128061, 0.31
128062, 0.27
128063, 0.36
128064, 0.29
128065, 0.31
128066, 0.21
128067, 0.49
128068, 0.45
128069, 0.34
128070, 0.21
128071, 0.80
128072, 0.39
128073, 0.32
128074, 0.23
128075, 0.29
128076, 0.40
128077, 0.29
128078, 0.47
128079, 0.31
128080, 0.38
128081, 0.32
128082, 0.41
128083, 0.21
128084, 0.39
128085, 0.80
128086, 0.71
128087, 0.57
128088, 0.66
128089, 0.71
128090, 0.29
128091, 0.25
128092, 0.26
128093, 0.40
128094, 0.44
128095, 0.42
128096, 0.31
128097, 0.09
128098, 0.25
128099, 0.40
128100, 0.47
128101, 0.21
128102, 0.49
128103, 0.21
128104, 0.59
128105, 0.25
128106, 0.21
128107, 0.16
128108, 0.29
128109, 0.26
128110, 0.38
128111, 0.27
128112, 0.25
128113, 0.38
128114, 0.17
128115, 0.80
128116, 0.32
128117, 0.29
128118, 0.27
128119, 0.40
128120, 0.29
128121, 0.38
128122, 0.21
128123, 0.28
128124, 0.31
128125, 0.36
128126, 0.32
128127, 0.33
128128, 0.34
128129, 0.22
128130, 0.47
128131, 0.38
128132, 0.29
128133, 0.21
128134, 0.16
128135, 0.26
128136, 0.31
128137, 0.22
128138, 0.29
128139, 0.44
128140, 0.28
128141, 0.25
128142, 0.26
128143, 0.16
128144, 0.59
128145, 0.26
128146, 0.59
128147, 0.41
128148, 0.21
128149, 0.27
128150, 0.66
128151, 0.21
128152, 0.28
128153, 0.38
128154, 0.16
128155, 0.31
128156, 0.22
128157, 0.22
128158, 0.25
128159, 0.39
128160, 0.38
128161, 0.41
128162, 0.21
128163, 0.21
128164, 0.25
128165, 0.71
128166, 0.45
128167, 0.40
128168, 0.29
128169, 0.31
128170, 0.80
128171, 0.27
128172, 0.38
128173, 0.16
128174, 0.39
128175, 0.32
128176, 0.28
128177, 0.39
128178, 0.21
128179, 0.59
128180, 0.21
128181, 0.36
128182, 0.51
128183, 0.31
128184, 0.39
128185, 0.10
128186, 0.49
128187, 0.26
128188, 0.45
128189, 0.22
128190, 0.59
128191, 0.29
128192, 0.40
128193, 0.29
128194, 0.21
128195, 0.45
128196, 0.16
128197, 0.21
128198, 0.25
128199, 0.26
128200, 0.47
128201, 0.47
128202, 0.09
128203, 0.31
128204, 0.29
128205, 0.31
128206, 0.09
128207, 0.29
128208, 0.29
128209, 0.09
128210, 0.31
128211, 0.34
128212, 0.32
128213, 0.21
128214, 0.39
128215, 0.40
128216, 0.45
128217, 0.59
128218, 0.21
128219, 0.17
128220, 0.16
128221, 0.64
128222, 0.23
128223, 0.38
128224, 0.29
128225, 0.16
128226, 0.31
128227, 0.38
128228, 0.26
128229, 0.41
128230, 0.26
128231, 0.29
128232, 0.35
128233, 0.22
128234, 0.22
128235, 0.21
128236, 0.31
128237, 0.17
128238, 0.51
128239, 0.26
128240, 0.59
128241, 0.43
128242, 0.29
128243, 0.20
128244, 0.31
128245, 0.49
128246, 0.28
128247, 0.16
128248, 0.16
128249, 0.38
128250, 0.60
128251, 0.39
128252, 0.45
128253, 0.25
128254, 0.60
128255, 0.54
128256, 0.25
128257, 0.59
128258, 0.66
128259, 0.27
128260, 0.29
128261, 0.49
128262, 0.59
128263, 0.16
128264, 0.22
128265, 0.32
128266, 0.31
128267, 0.59
128268, 0.32
128269, 0.32
128270, 0.31
128271, 0.21
128272, 0.38
128273, 0.59
128274, 0.26
128275, 0.80
128276, 0.38
128277, 0.45
128278, 0.59
128279, 0.32
128280, 0.25
128281, 0.35
128282, 0.16
128283, 0.38
128284, 0.29
128285, 0.32
128286, 0.45
128287, 0.32
128288, 0.12
128289, 0.49
128290, 0.38
128291, 0.71
128292, 0.21
128293, 0.27
128294, 0.21
128295, 0.21
128296, 0.32
128297, 0.21
128298, 0.28
128299, 0.32
128300, 0.31
128301, 0.62
128302, 0.38
128303, 0.35
128304, 0.25
128305, 0.26
128306, 0.21
128307, 0.26
128308, 0.29
128309, 0.31
128310, 0.49
128311, 0.77
128312, 0.29
128313, 0.21
128314, 0.51
128315, 0.38
128316, 0.21
128317, 0.60
128318, 0.62
128319, 0.38
128320, 0.33
128321, 0.26
128322, 0.59
128323, 0.45
128324, 0.51
128325, 0.54
128326, 0.10
